col_0,col_1,col_2
0.01,95.11,24.649
0.02,93.44,24.609
-0.01,94.26,24.604
0.01,94.51,24.596
0.01,94.81,24.595
-0.02,94.12,24.598
0.0,94.56,24.565
0.0,95.02,24.551
0.0,94.89,24.565
-0.02,95.43,24.563
0.0,95.24,24.526
0.005,95.445,24.527
0.01,95.65,24.528
-0.02,95.41,24.579
-0.01,95.43,24.526
-0.01,95.57,24.48
0.0,95.9,24.489
-0.04,96.06,24.476
0.01,96.03,24.453
-0.01,95.24,24.411
0.0,95.82,24.418
-0.01,96.12,24.419
0.01,95.95,24.391
-0.01,96.58,24.408
0.0,97.02,24.417
0.01,97.32,24.39
0.02,97.48,24.353
0.01,97.12,24.342
0.0,97.34,24.354
-0.005,97.75,24.363
-0.01,98.16,24.372
0.02,98.6,24.334
0.02,98.43,24.341
-0.01,98.52,24.425
0.01,98.16,24.437
0.01,98.08,24.442
0.01,98.13,24.445
0.01,97.89,24.428
0.0,97.59,24.388
0.01,97.48,24.408
0.01,97.62,24.421
0.0,97.86,24.416
0.0,97.78,24.411
-0.01,97.97,24.398
0.01,98.24,24.408
-0.02,98.68,24.408
0.0,98.9,24.4
0.01,99.14,24.367
-0.01,99.12,24.34
0.0,99.12,24.345
0.01,99.01,24.351
-0.01,98.82,24.37
0.02,98.6,24.356
-0.02,98.52,24.405
0.01,98.35,24.427
0.01,98.52,24.436
0.01,98.79,24.439
0.0,98.68,24.414
0.01,98.73,24.431
0.02,98.95,24.438
0.01,99.03,24.429
0.01,99.12,24.428
0.01,99.14,24.448
0.01,98.92,24.427
-0.01,97.89,24.401
-0.01,97.64,24.414
0.01,97.7,24.41
0.0,97.75,24.404
0.01,97.48,24.386
-0.01,97.32,24.384
0.0,97.59,24.371
-0.01,97.48,24.351
0.02,97.18,24.33
0.01,97.07,24.313
0.0,96.8,24.302
0.0,97.1,24.296
0.0,97.4,24.29
0.0,97.7,24.284
-0.02,96.99,24.267
-0.01,96.91,24.261
-0.01,96.82499999999999,24.247999999999998
-0.01,96.74,24.235
-0.01,96.55,24.24
0.02,97.04,24.231
0.02,96.85,24.237
0.02,96.82,24.236
-0.02,96.61,24.227
0.02,95.65,24.242
0.02,95.73,24.266
0.04,95.0,24.28
0.01,94.15,24.284
0.02,93.91,24.269
0.01,93.91,24.284
0.05,95.11,24.261
0.02,95.87,24.247999999999998
-0.01,96.63,24.235
0.01,97.32,24.239
-0.01,97.26,24.234
-0.01,96.61,24.234
0.01,96.31,24.293
0.01,95.62,24.316
0.0,95.11,24.331
0.03,94.81,24.35
0.02,95.05,24.376
0.04,94.59,24.434
0.0,95.24,24.46
-0.02,95.08,24.433
-0.02,94.02,24.44
0.0,94.1,24.499000000000002
0.02,94.18,24.558
-0.03,93.96,24.574
0.01,94.21,24.578
-0.01,94.29,24.655
0.01,94.59,24.711
0.01,94.97,24.69
-0.03,94.94,24.797
-0.01,95.0,24.833
-0.02,94.1,24.856
0.01,94.32,24.95
-0.01,94.56,24.939
-0.01,93.66,25.053
0.0,93.39,25.028
-0.02,93.28,25.07
0.0,93.2,25.072
-0.03,92.98,25.177
-0.025,92.515,25.166
-0.02,92.05,25.155
-0.01,92.12333333333333,25.16766666666667
0.0,92.19666666666666,25.180333333333333
0.01,92.27,25.193
-0.01,92.38,25.261
0.01,92.6,25.262
0.01,92.62,25.252
0.015,92.825,25.277
0.02,93.03,25.302
-0.01,92.92,25.342
0.01,93.01,25.42
-0.01,92.79,25.445
0.01,92.0,25.434
-0.01,91.43,25.436
0.02,92.13,25.412
0.01,91.4,25.427
0.025,91.36,25.4235
0.04,91.32,25.42
-0.02,90.93,25.409
-0.005000000000000001,91.30000000000001,25.3345
0.01,91.67,25.26
-0.01,91.83,25.223
0.01,91.64,25.181
-0.04,91.75,25.163
-0.02,92.92,25.209
0.0,92.54,25.212
-0.03,92.9,25.183
0.0,94.48,25.157
0.01,93.2,25.138
-0.01,93.31,25.155
-0.02,93.47,25.142
-0.02,94.07,25.084
0.02,93.77,25.033
-0.01,93.96,25.025
0.01,94.37,25.005
0.0,94.81,25.0
-0.01,94.62,25.007
-0.01,94.42,25.03
0.01,94.26,25.056
0.01,94.4,25.066
0.02,94.45,25.069
-0.01,94.59,25.053
0.0,94.53,25.058
0.01,94.23,25.029
-0.01,94.51,25.001
0.02,93.74,24.975
0.02,94.26,24.961
0.01,94.75,24.969
0.0,95.24,24.977
0.01,95.49,24.958
0.01,95.65,24.928
0.01,95.95,24.926
0.01,95.98,24.911
-0.01,95.73,24.916
0.0,96.14,24.907
0.01,96.52,24.886
0.0,96.85,24.887
0.01,97.45,24.881
-0.01,97.4,24.905
0.01,96.44,24.897
0.0,95.9,24.926
-0.01,95.98,24.958
0.02,96.17,24.952
0.01,96.375,24.937
0.0,96.58,24.922
-0.01,96.8,24.905
0.0,96.935,24.894
0.01,97.07,24.883
0.01,97.04,24.872
0.0,96.82,24.873
0.0,97.07,24.867
0.0,96.85,24.848
0.0,96.82,24.835
0.0,97.18,24.833
-0.01,96.99,24.84
-0.01,96.66,24.822
0.01,96.72,24.843
-0.02,96.77,24.817
0.03,96.82,24.79
0.01,96.82,24.792
0.005,96.875,24.799
0.0,96.93,24.806
0.01,96.96,24.813
0.0,96.8,24.815
0.01,97.1,24.823
0.0,97.4,24.845
0.01,97.75,24.863
0.01,97.59,24.875
0.0,97.26,24.874
-0.01,97.45,24.868
0.01,97.48,24.849
0.01,97.62,24.82
0.0,97.48,24.806
-0.01,97.48,24.794
-0.01,97.34,24.78
0.0,97.4,24.755
0.01,97.02,24.744
0.0,96.74,24.724
0.0,97.15,24.714
0.01,97.1,24.712
0.01,96.66,24.676
0.0,96.66,24.701
0.0,96.66,24.697
0.01,96.31,24.697
0.0,96.72,24.713
0.01,96.88,24.726
0.005,96.935,24.724
0.0,96.99,24.722
0.02,96.93,24.723
0.0,96.61,24.725
0.01,95.22,24.727
0.01,96.09,24.742
0.01,96.91,24.742
0.02,96.22,24.766
0.01,95.46,24.773
0.01,95.35,24.778
0.0,95.95,24.778
0.02,95.98,24.792
0.04,94.92,24.787
0.01,94.34,24.789
0.015,94.875,24.799500000000002
0.02,95.41,24.81
-0.01,94.94,24.824
0.01,95.11,24.83
-0.01,95.24,24.829
0.02,94.97,24.84
-0.01,95.16,24.881
0.01,95.65,24.921
0.0,95.13,24.94
0.02,96.17,24.953
-0.01,95.57,24.973
-0.02,95.19,24.998
0.01,95.38,25.02
-0.03,95.57,24.991
-0.01,95.46,25.006
-0.02,95.43,25.024
-0.02,94.94,25.072
0.01,95.16,25.068
0.02,95.41,25.064
-0.01,95.19,25.068
-0.04,94.75,25.084
0.01,94.64,25.045
-0.02,94.51,25.08
0.0,95.02,25.067
0.01,95.32,25.08
0.01,95.05,25.087
-0.02,95.19,25.113
-0.02,95.92,25.112
0.01,95.57,25.087
1.0650000000000002,96.32,25.0845
2.12,97.07,25.082
1.64,96.2,25.063
0.01,93.03,25.035
0.01,91.51,25.021
0.04,94.32,25.032
0.02,94.94,25.015
0.1,95.43,25.028
0.09,94.75,25.072
0.01,94.12,25.094
0.01,93.85,25.097
0.01,95.13,25.081
0.0,96.36,25.101
0.03,96.47,25.088
0.01,96.33,25.046
0.0,96.47,25.058
0.02,96.85,25.174
0.02,96.01,25.147
-0.01,96.47,25.163
-0.01,95.84,25.142
-0.01,95.32,25.099
-0.02,96.22,25.064
-0.02,96.66,25.049
0.0,96.61,25.05
-0.01,96.42,25.015
-0.03,96.01,25.008
0.01,96.22,25.006
-0.02,96.31,24.984
-0.015,95.995,24.974
-0.01,95.68,24.964
0.0,95.87,24.976
-0.01,96.09,24.966
0.01,96.55,24.986
-0.01,96.69,24.939
-0.01,96.8,24.933
0.02,97.12,24.923
-0.01,97.59,24.915
0.01,97.45,24.948
-0.01,97.4,24.936
0.01,97.64,24.957
0.01,97.78,24.954
0.01,97.78,24.946
0.0,98.0,24.928
0.01,98.0,24.933
0.01,97.07,24.935
-0.01,97.83,24.927
0.01,98.62,24.92
0.0,99.01,24.927
0.01,98.76,24.939
0.01,98.595,24.945999999999998
0.01,98.43,24.953
0.01,98.27,24.926
0.0,98.22,24.928
0.02,98.24,24.931
0.0,98.19,24.922
0.01,98.02,24.908
0.0,98.0,24.896
0.01,97.78,24.873
0.01,96.99,24.825
0.01,96.58,24.849
0.0,96.5,24.892
0.0,96.74,24.882
0.01,96.72,24.879
-0.01,96.31,24.852
-0.01,94.34,24.839
-0.01,93.72,24.829
0.0,93.58,24.859
-0.01,94.34,24.879
0.0,94.42,24.872
-0.01,93.14,24.85
-0.01,93.2,24.849
0.0,93.36,24.849
0.0,93.58,24.85
0.0,94.42,24.829
0.01,94.89,24.833
0.0,94.92,24.81
0.01,95.08,24.827
0.01,95.3,24.848
0.01,95.9,24.861
-0.01,94.75,24.866
0.01,95.05,24.838
0.03,95.22,24.815
-0.01,95.41,24.821
0.0,94.4,24.797
0.01,94.83,24.762
-0.01,93.47,24.77
0.0,93.31,24.759
0.01,93.47,24.73
0.0,93.42,24.721
-0.01,93.09,24.75
0.01,93.25,24.743
-0.01,92.46,24.743
0.01,92.95,24.748
0.0,93.39,24.742
-0.01,92.68,24.734
0.0,92.73,24.726
0.02,93.09,24.74
-0.01,92.76,24.737
-0.01,92.92,24.716
0.01,93.12,24.713
0.01,93.06,24.698
0.0,93.39,24.692
0.0,92.41,24.693
0.0,91.32,24.652
0.0,90.88,24.67
0.0,90.63,24.661
0.02,90.5,24.659
0.01,91.23,24.665
-0.01,90.8,24.656
-0.01,90.17,24.667
-0.01,89.84,24.669
0.0,90.36,24.673
0.01,90.63,24.672
0.0,91.07,24.667
-0.01,91.56,24.628
0.01,91.64,24.646
0.02,91.73,24.653
0.02,93.06,24.651
-0.01,91.67,24.665
-0.01,91.1,24.67
0.0,90.47,24.651
-0.01,90.88,24.648
-0.01,90.72,24.69
0.0,91.29,24.712
-0.01,91.07,24.705
0.01,91.48,24.708
-0.01,91.7,24.732
-0.01,91.04,24.765
0.0,92.13,24.775
0.01,91.89,24.795
-0.01,91.56,24.811
0.01,91.45,24.825
-0.01,91.4,24.842
-0.01,91.78,24.882
0.01,91.89,24.881
0.0,92.0,24.893
0.01,92.03,24.893
-0.01,91.21,24.91
0.04,90.93,24.908
0.0,91.73,24.91
-0.01,91.4,24.916
0.02,91.64,24.935
0.02,91.23,24.951
-0.03,91.23,24.953
-0.02,91.7,24.949
0.03,91.45,24.974
0.01,90.74,24.979
0.01,91.055,24.964
0.01,91.37,24.949
-0.01,91.94,24.962
-0.04,91.02,24.944
-0.02,91.02,24.943
0.01,91.51,24.922
0.0,92.03,24.924
0.01,91.73,24.932
0.01,91.29,24.923
0.0,91.62,24.913
0.01,91.86,24.903
0.01,92.46,24.899
0.0,91.83,24.935
0.01,91.94,24.915
0.0,92.19,24.894
0.01,92.22,24.867
0.0,92.76,24.87
0.01,92.71,24.83
0.01,93.2,24.836
-0.01,93.03,24.813
0.0,93.01,24.803
-0.01,92.9,24.769
-0.02,93.2,24.781
-0.01,93.72,24.813
-0.01,93.77,24.818
-0.02,93.93,24.807
-0.01,94.04,24.796
-0.02,94.26,24.775
-0.005000000000000001,94.465,24.752
0.01,94.67,24.729
0.0,94.89,24.746
0.0,95.11,24.733
0.01,95.16,24.741
0.0,95.38,24.746
0.01,95.43,24.733
0.01,95.6,24.727
0.01,95.41,24.726
0.01,95.54,24.747
-0.01,95.71,24.758
0.01,95.35,24.746
-0.01,95.95,24.731
0.01,96.44,24.723
0.01,96.39,24.72
0.01,96.52,24.725
0.01,96.82,24.755
0.01,96.33,24.763
-0.01,96.25,24.753
0.04,96.2,24.737
0.04,95.79,24.723
-0.01,96.31,24.714
0.0,95.43,24.713
0.01,95.54,24.716
-0.01,95.49,24.733
0.01,95.82,24.743
0.07,96.01,24.743
0.06,95.62,24.725
0.0,94.97,24.728
0.02,95.43,24.725
0.01,95.9,24.723
0.01,96.55,24.722
0.01,96.66,24.728
0.07,95.87,24.73
0.16,94.59,24.719
0.32,92.71,24.693
0.4,91.18,24.666
0.13,95.68,24.664
0.02,94.56,24.678
0.05,92.41,24.671
0.05,94.75,24.685
0.02,95.11,24.712
0.17,92.95,24.711
0.04,91.75,24.706
0.02,92.0,24.719
0.02,92.82,24.724
0.01,93.09,24.714
0.01,92.82,24.705
0.01,92.24,24.696
0.0,92.43,24.69
0.0,92.9,24.689
0.0,92.98,24.685
0.0,92.38,24.69
-0.01,92.08,24.688
0.01,92.35,24.688
0.04,91.81,24.686
0.01,91.73,24.684
0.01,92.0,24.672
-0.01,90.88,24.678
-0.01,90.72,24.663
0.01,91.89,24.642
-0.01,91.97,24.635
0.01,91.73,24.599
0.01,91.94,24.603
-0.01,91.78,24.582
-0.01,92.33,24.592
-0.01,90.61,24.602
0.01,90.77,24.593
0.0,91.43,24.581
0.0,91.23,24.57
0.02,92.3,24.569
0.01,91.4,24.571
0.0,89.73,24.564
0.0,89.3,24.561
0.02,90.25,24.566
0.01,89.52,24.548
0.01,89.73,24.539
0.0,89.16,24.543
0.0,87.88,24.576
0.0,87.72,24.582
0.01,88.02,24.583
0.0,88.21,24.587
0.0,88.48,24.594
0.01,88.26,24.593
0.0,88.53,24.625
0.01,89.03,24.636
0.03,89.58500000000001,24.6405
0.05,90.14,24.645
0.0,90.66,24.66
0.0,89.79,24.702
-0.01,90.06,24.724
-0.02,89.08,24.737
0.01,89.63,24.754
0.005,89.71000000000001,24.7845
0.0,89.79,24.815
0.0,90.28,24.835
-0.005,90.075,24.829500000000003
-0.01,89.87,24.824
-0.01,89.68,24.877
0.0,89.87,24.901
-0.01,90.63,24.913
-0.01,89.82,24.93
0.0,90.23,24.935
-0.01,89.3,25.027
-0.01,89.57,25.088
0.0,89.82,25.09
0.0,90.06,25.108
0.0,89.54,25.19
0.01,89.52,25.189
0.0,90.25,25.187
-0.01,90.12,25.186
0.01,90.12,25.194
-0.01,90.03,25.202
0.0,89.84,25.206
-0.01,88.81,25.197
0.01,88.83,25.19
-0.01,88.37,25.24
0.01,89.27,25.23
0.01,88.97,25.224
0.01,88.89,25.206
0.0,88.34,25.192
0.01,88.73,25.183
0.01,88.34,25.175
0.01,88.48,25.199
-0.01,87.44,25.181
0.01,88.1,25.162
0.01,89.3,25.211
0.0,88.67,25.201
0.01,88.62,25.208
0.0,89.27,25.241
0.01,89.84,25.255
0.0,88.83,25.265
0.0,89.16,25.287
0.01,89.03,25.307
-0.01,89.63,25.336
-0.01,90.47,25.33
-0.01,90.17,25.295
-0.01,89.73,25.267
-0.02,89.95,25.275
-0.01,90.36,25.229
-0.02,90.5,25.175
-0.02,89.93,25.152
-0.01,90.09,25.183
-0.01,90.25,25.18
-0.01,91.1,25.218
0.0,90.74,25.204
-0.01,90.12,25.193
0.0,89.82,25.193
0.0,91.1,25.165
-0.01,91.94,25.169
0.0,92.13,25.14
0.0,92.215,25.1465
0.0,92.3,25.153
0.0,92.73,25.135
0.01,93.01,25.111
0.01,93.63,25.138
0.0,92.9,25.13
0.01,91.73,25.13
0.0,90.96,25.114
0.01,91.53,25.107
-0.01,90.88,25.105
0.0,91.7,25.073
0.01,91.51,25.075
0.005,91.85,25.0685
0.0,92.19,25.062
0.01,91.73,25.057
0.01,92.08000000000001,25.0505
0.01,92.43,25.044
0.0,92.46,25.035
0.0,92.43,25.032
0.0,91.89,25.032
0.0,91.15,25.011
0.01,90.69,24.981
0.0,90.91,24.972
0.01,90.5,24.965
0.0,90.69,24.965
0.01,91.02,24.971
0.0,90.96,24.967
-0.01,89.38,24.978
-0.01,88.92,24.965
0.0,89.46,24.986
0.0,89.13,24.988
0.0,89.73,24.976
0.0,89.63,24.969
0.0,90.12,24.972
0.0,89.3,24.96
-0.01,89.84,24.97
0.01,90.17,24.986
-0.01,89.73,24.978
-0.01,89.43,24.969
0.01,89.05,24.96
-0.01,89.9,24.946
0.01,89.11,24.942
0.0,90.03,24.948
0.0,89.3,24.941
0.01,90.03,24.928
0.01,89.54,24.936
0.01,90.12,24.928
-0.01,90.61,24.917
0.0,89.82,24.9
0.0,90.36,24.887
0.0,89.33,24.895
0.01,90.58,24.901
-0.02,90.25,24.893
0.01,90.01,24.884
-0.01,90.2,24.877
0.01,90.91,24.88
-0.01,89.65,24.878
0.0,89.49,24.871
0.0,89.33,24.873
0.0,90.28,24.865
0.01,90.12,24.85
0.0,89.49,24.846
-0.01,88.53,24.848
0.01,87.83,24.851
0.01,88.53,24.844
0.02,87.88,24.839
0.0,87.42,24.846
0.01,87.06,24.845
0.01,87.72,24.841
0.0,86.54,24.825
0.01,85.97,24.813
-0.01,87.44,24.827
0.0,88.34,24.835
-0.01,87.61,24.861
-0.01,87.44,24.859
0.0,86.95,24.865
0.01,86.76,24.868
0.0,85.67,24.87
0.01,85.34,24.893
-0.01,85.21,24.9
0.0,86.08,24.903
0.01,86.73,24.912
-0.01,87.39,24.929
0.0,88.45,24.943
0.0,87.23,24.936
0.01,87.77,24.959
0.0,87.21000000000001,24.9865
-0.01,86.65,25.014
0.0,86.0,25.043
0.0,86.95,25.045
-0.01,86.71,25.047
0.0,86.11,25.051
-0.01,87.36,25.099
0.0,87.06,25.133
0.01,87.09,25.165
-0.01,86.63,25.196
-0.01,86.33,25.200499999999998
-0.01,86.03,25.205
-0.01,85.755,25.189999999999998
-0.01,85.48,25.175
-0.01,85.43,25.177
0.0,86.38,25.183
0.01,85.89,25.195
0.01,86.27,25.216
-0.01,86.3,25.225
0.01,86.16,25.232
-0.01,86.63,25.242
0.01,86.05,25.257
0.01,86.22,25.301
0.0,86.19,25.315
0.01,87.06,25.309
0.01,87.23,25.323
0.01,86.22,25.352
0.01,86.93,25.379
0.01,87.31,25.361
0.0,85.97,25.346
0.0,86.38,25.347
0.01,86.03,25.339
0.01,85.53,25.329
0.01,86.35,25.351
-0.01,85.78,25.362
0.01,86.93,25.368
0.0,87.14,25.341
0.0,86.38,25.359
0.01,86.03,25.354
0.0,86.16,25.361
0.01,87.17,25.345
-0.01,86.65,25.338
-0.01,85.21,25.322
-0.01,84.8,25.283
-0.01,86.71,25.269
-0.02,85.89,25.269
-0.02,86.95,25.259
-0.02,87.42,25.247
-0.02,87.53,25.224
-0.01,88.04,25.235
-0.02,87.12,25.238
-0.01,87.06,25.239
-0.01,87.39,25.212
-0.01,87.69,25.19
-0.01,88.53,25.177
0.0,88.89,25.179
0.0,89.22,25.188
-0.01,89.27,25.177
0.0,88.94,25.165
0.0,88.29,25.172
0.0,88.53,25.19
0.01,88.7,25.177
0.0,88.32,25.173
0.0,88.86,25.195
0.0,87.61,25.174
0.01,88.92,25.149
0.01,88.89,25.158
0.0,89.27,25.135
0.01,88.97,25.125
0.0,88.48,25.126
0.0,88.78,25.129
0.0,88.67,25.125
0.0,88.37,25.111
0.01,89.03,25.1
0.005,88.88,25.088500000000003
0.0,88.73,25.077
0.0,88.92,25.077
0.01,89.22,25.073
0.01,89.11,25.055
-0.01,89.27,25.048
0.01,88.94,25.04
0.0,88.89,25.04
0.0,89.93,25.036
0.0,89.93,25.026
0.0,89.76,25.026
0.0,89.0,25.018
0.0,88.78,25.022
0.0,88.795,25.0155
0.0,88.81,25.009
0.01,89.73,25.013
0.0,90.17,25.014
-0.01,89.49,25.019
0.01,90.42,25.018
0.0,90.03,25.017
0.0,90.01,25.033
0.0,90.23,25.05
-0.01,90.25,25.045
0.0,90.01,25.034
0.0,90.17,25.026
0.01,89.54,25.019
0.01,89.84,25.02
0.01,89.38,25.018
0.0,89.63,25.019
0.0,89.16,25.015
0.01,89.71,25.01
-0.01,89.13,25.01
-0.01,88.83,25.0075
-0.01,88.53,25.005
0.01,88.53,25.001
0.0,88.07,24.991
0.0,88.23,24.998
0.01,88.59,24.997
0.0,88.56,24.986
0.0,89.41,24.988
-0.01,87.58,24.977
0.01,88.75,24.974
0.01,88.15,24.972
0.0,88.07,24.966
0.0,88.51,24.957
0.0,88.64,24.944
0.0,87.91,24.949
0.01,87.53,24.944
0.01,88.21,24.938
0.0,87.8,24.934
0.005,87.13,24.936500000000002
0.01,86.46,24.939
0.02,86.43,24.946
0.01,86.54,24.952
0.01,87.25,24.953
0.01,85.83,24.959
0.01,85.70333333333333,24.956666666666667
0.01,85.57666666666667,24.954333333333334
0.01,85.45,24.952
0.01,84.85,24.963
0.01,85.86,24.973
0.01,85.43,24.983
0.0,85.13,24.99
0.0,84.93,24.997
0.0,84.83,25.004
0.01,85.64,25.02
0.005,86.27000000000001,25.032
0.0,86.9,25.044
0.0,87.2,25.058
0.0,87.5,25.074
-0.01,87.25,25.093
0.0,87.305,25.111
0.01,87.36,25.129
0.0,87.74,25.146
0.005,87.74,25.171
0.01,87.74,25.196
-0.01,87.88,25.22
0.0,87.93,25.224
0.0,87.63,25.262
0.0,87.31,25.259
0.0,87.14,25.273
0.0,86.13,25.286
0.0,87.28,25.295
0.0,86.13,25.314
0.01,86.84,25.344
-0.01,86.93,25.359
-0.01,87.01,25.357
0.0,87.44,25.351
0.0,87.23,25.382
-0.01,88.26,25.387
0.01,88.18,25.399
-0.01,88.26,25.437
0.0,88.275,25.4615
0.01,88.29,25.486
0.01,87.72,25.498
0.01,86.84,25.511
0.01,87.01,25.487
0.01,87.55,25.513
0.01,87.12,25.513
0.0,86.76,25.529
0.0,87.25,25.546
0.01,86.65,25.528
0.01,87.72,25.495
0.0,87.01,25.53
0.0,85.81,25.528
0.01,86.73,25.51
0.01,85.7,25.474
0.0,86.35,25.493
0.01,86.54,25.474
0.0,86.24,25.445
0.0,85.53,25.401
0.0,85.7,25.397
-0.01,85.89,25.422
-0.01,86.11,25.407
-0.02,87.06,25.386
-0.02,86.49,25.381
-0.025,86.41,25.37
-0.03,86.33,25.359
-0.02,85.73,25.364
-0.02,86.38,25.393
-0.02,86.9,25.36
-0.01,86.54,25.332
-0.01,86.65,25.308
-0.01,87.69,25.277
-0.01,87.58,25.27
-0.01,87.72,25.287
-0.01,86.35,25.27
0.0,87.63,25.235
0.0,87.865,25.235500000000002
0.0,88.1,25.236
0.01,87.74,25.206
0.01,88.21,25.205
-0.01,88.43,25.19
0.0,88.13,25.168
0.01,87.91,25.179
-0.01,87.8,25.186
0.0,88.21,25.187
0.0,88.94,25.191
0.01,88.94,25.196
0.01,88.21,25.188
0.0,88.34,25.184
0.0,88.92,25.186
0.0,89.33,25.177
0.01,88.59,25.186
0.0,88.32,25.171
0.0,88.525,25.177999999999997
0.0,88.73,25.185
0.01,88.62,25.174
-0.01,88.7,25.169
0.0,89.84,25.157
-0.01,89.65,25.144
0.01,89.05,25.162
0.01,89.52,25.162
-0.01,88.83,25.164
0.0,88.23,25.158
0.01,88.32,25.141
0.0,88.7,25.13
0.0,88.97,25.126
0.0,89.35,25.117
0.0,89.22,25.114
0.0,90.09,25.123
0.01,89.03,25.125
0.0,88.86,25.13
-0.01,88.83,25.119
0.0,88.43,25.105
0.01,88.26,25.089
-0.01,88.67,25.091
0.0,88.89,25.097
0.01,89.16,25.097
-0.01,89.0,25.095
0.01,88.4,25.097
0.0,88.23,25.105
0.0,89.19,25.101
0.01,88.78,25.095
-0.01,89.76,25.099
0.01,89.3,25.097
0.0,89.87,25.087
0.0,89.16,25.088
0.01,89.63,25.074
0.0,89.73,25.076
0.0,89.84,25.084
-0.01,88.67,25.08
0.01,89.71,25.073
0.005,89.9,25.07
0.0,90.09,25.067
-0.01,88.67,25.063
0.0,89.0,25.063
0.0,90.83,25.064
0.01,91.7,25.061
-0.01,89.79,25.053
0.0,88.67,25.041
-0.01,88.32,25.036
0.01,88.02,25.037
0.0,87.23,25.032
0.02,87.83,25.034
0.02,87.12,25.037
0.01,87.28,25.041
0.0,87.03,25.061
0.0,87.03,25.074
0.01,87.53,25.078
0.01,87.23,25.085
0.02,87.2,25.094
0.0,86.84,25.099
0.02,88.29,25.091
-0.01,88.59,25.113
-0.01,87.88,25.123
-0.01,86.79,25.129
-0.01,87.23,25.134
0.0,86.35,25.142
0.0,86.05,25.149
0.01,86.35,25.153
0.01,87.66,25.161
-0.01,87.77,25.174
0.02,87.72,25.171
-0.01,87.83,25.189
0.01,87.31,25.195
-0.01,88.32,25.2
0.01,88.32,25.212
-0.01,87.72,25.233
-0.01,87.28,25.236
0.01,87.96,25.238
-0.01,87.85,25.24
0.0,87.58,25.248
-0.02,87.14,25.255
0.01,88.51,25.272
0.0,88.15,25.281
-0.01,86.65,25.312
0.0,88.15,25.301
0.0,87.69,25.315
0.0,87.91,25.329
0.01,88.51,25.325
0.01,87.53,25.333
-0.01,88.02,25.354
0.01,88.23,25.359
0.0,88.59,25.376
-0.01,86.87,25.407
-0.01,87.63,25.411
0.01,85.4,25.421
0.0,85.64,25.423
0.01,86.73,25.413
0.01,88.13,25.41
0.0,87.065,25.402
-0.01,86.0,25.394
0.01,86.11,25.384
0.01,86.08,25.396
0.0,85.7,25.409
0.01,86.38,25.408
0.0,85.73,25.421
0.01,86.95,25.417
-0.01,86.49,25.417
0.0,84.83,25.401
0.01,85.02,25.397
0.01,84.63,25.376
0.01,85.23,25.373
-0.01,84.93,25.351
-0.01,84.93,25.346
0.01,87.06,25.328
0.0,86.16,25.324
-0.02,86.68,25.315
-0.015,87.185,25.2955
-0.01,87.69,25.276
-0.02,87.39,25.284
-0.01,88.04,25.266
-0.015,88.015,25.2395
-0.02,87.99,25.213
0.0,87.33,25.202
-0.01,88.21,25.177
0.0,88.43,25.19
0.0,87.66,25.188
0.01,87.83,25.188
0.0,88.7,25.188
-0.01,88.32,25.183
0.0,88.4,25.175
0.01,88.86,25.167
0.01,89.24,25.146
0.0,89.19,25.133
0.01,89.27,25.133
0.01,89.0,25.116500000000002
0.01,88.73,25.1
-0.01,87.69,25.091
0.01,88.51,25.076
0.0,88.21,25.104
0.0,88.89,25.102
0.0,88.81,25.089
0.01,89.3,25.114
0.01,89.82,25.113
0.0,90.01,25.103
0.01,90.96,25.102
0.0,90.61,25.111
0.0,91.23,25.106
0.0,91.45,25.078
0.01,91.26,25.081
0.0,91.04,25.081
0.0,91.04,25.066
0.01,90.96,25.066
0.0,91.94,25.076
0.01,91.94,25.079
0.01,91.51,25.076
0.0,91.45,25.075
0.01,91.34,25.083
0.0,91.64,25.077
-0.01,91.1,25.069
0.0,91.51,25.085
0.01,92.33,25.077
0.0,92.19,25.072
0.0,92.27,25.063
0.0,92.03,25.083
0.01,92.24,25.083
0.0,91.59,25.085
0.0,91.15,25.093
-0.01,92.19,25.097
0.01,92.0,25.094
0.0,92.22,25.093
0.01,92.0,25.099
0.01,92.82,25.103
-0.01,92.03,25.109
-0.01,91.81,25.111
-0.01,91.59,25.113
0.01,92.33,25.112
0.0,91.53,25.112
0.01,91.62,25.104
0.0,91.48,25.105
0.0,91.59,25.11
-0.01,91.92,25.106
0.01,91.62,25.101
-0.01,90.63,25.106
0.01,91.64,25.113
0.0,92.0,25.115
0.01,92.57,25.109
0.98,99.74,25.09
0.25,98.76,25.089
0.03,98.52,25.094
0.04,98.24,25.094
0.65,97.32,25.094
0.76,99.22,25.104
0.18,97.94,25.108
0.0,98.68,25.117
0.06,97.37,25.113
0.05,96.28,25.108
0.05,95.05,25.11
0.08,94.42,25.114
0.04,93.33,25.122
0.01,93.36,25.13
-0.01,93.72,25.127
0.01,93.8,25.128
0.01,92.95,25.134
0.0,93.36,25.15
0.01,93.14,25.162
-0.01,92.16,25.184
0.0,91.67,25.198
-0.01,91.7,25.204
-0.005,92.03999999999999,25.2105
0.0,92.38,25.217
0.0,92.46,25.225
-0.01,92.46,25.258
-0.01,92.27,25.278
-0.01,92.24,25.281
-0.01,92.52,25.289
-0.01,91.78,25.292
-0.01,91.26,25.296
0.01,91.75,25.312
-0.01,90.85,25.33
-0.02,90.17,25.342
-0.02,89.43,25.354
-0.01,89.35,25.374
